State,Date_of_Scraping,URL,News_type,News_Dates,News_Titles,News_Shorts
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,26 January 2018,The Delegation of the Republic of Abkhazia arrived with the official visit to the Republic of Nauru.,"The delegation of the Republic of Abkhazia led by Daur Kove, the Foreign Minister arrived to the Republic of Nauru with the official visit on January 26."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,9 November 2017,Daur Kove took part in the international conference in Israel,"Daur Kove, the Head of the Ministry of Foreign Affairs of Abkhazia participated in the international round table ""Status of the unrecognized states and their relations with Israel"" which took place in Tel Aviv University on 8 November, 2017."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,21 September 2017,On the Visit of the Delegation of the Republic of Abkhazia to the Republic of South Ossetia,The delegation of the Republic of Abkhazia took part in the festive events dedicated to the 27th anniversary of the formation of the Republic of South Ossetia.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,20 September 2017,On the Visit of the Delegation of the Republic of Abkhazia to the Republic of South Ossetia,The delegation of the Republic of Abkhazia officially visited the Republic of South Ossetia these days. The visit of the Abkhaz delegation is coincided with the 27th anniversary of the formation of the Republic of South Ossetia.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,28 August 2017,"On the meeting with Bako Sahakyan, the President of the Republic of Artsakh","The delegation of the Ministry of Foreign Affairs of the Republic of Abkhazia was met by Bako Sahakyan, the President of the Republic of Artsakh on 28th of August."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,28 August 2017,The Abkhazian Foreign Ministry delegation met with Araik Harutyunyan,"The Abkhazian Foreign Ministry delegation met with Araik Harutyunyan, the Prime Minister of the Republic of Artsakh."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,28 August 2017,"Daur Kove met with Ashot Gulyan, the Chairman of the National Assembly of the Republic of Artsakh","Daur Kove the Minister of Foreign Affairs of the Republic of Abkhazia met with Ashot Gulyan, the Chairman of the National Assembly of the Republic of Artsakh on August 28, within the framework of the visit of the delegation of the Ministry of Foreign Affairs of the Republic of Abkhazia to the Republic of Artsakh."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,28 August 2017,The Ministry of Foreign Affairs of Abkhazia and the Ministry of Foreign Affairs of Republic of Artsakh signed the Memorandum of Understanding between the Ministries of Foreign Affairs of two countries.,"Karen Mirzoyan, the Minister of Foreign Affairs of Republic of Artsakh and Daur Kove , the Minister of Foreign Affairs of the Republic of Abkhazia met in the Ministry of Foreign Affairs of the Republic of Artsakh on August 28."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=3,Information about Visits and Trips,27 August 2017,The Abkhazian Foreign Ministry delegation arrives in Republic of Artsakh with the official visit,"The delegation of the Ministry of Foreign Affairs of the Republic of Abkhazia headed by Daur Kove, the Foreign Minister has arrived in the Republic of Artsakh with the official visit today, on 27th of August . The delegation of the Abkhaz Foreign Ministry also included Irakli Tuzhba, the Assistant Foreign Minister and Adgur Chegia, the Head of the Strategic Cooperation Department."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=3,Information about Visits and Trips,27 August 2017,On the Visit of the Delegation of the Republic of Abkhazia to South Ossetia.,The delegation of the Republic of Abkhazia took part in the events dedicated to the celebration of the Day of Recognition of the Independence of the Republic of South Ossetia by the Russian Federation.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=3,Information about Visits and Trips,21 August 2017,"On the meeting with Imad Khamis, the Chairman of the Council of Ministers of the Syrian Arab Republic.","The delegation of the Republic of Abkhazia met with Imad Khamis, the Chairman of the Council of Ministers of the Syrian Arab Republic on August 21, 2017.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=3,Information about Visits and Trips,21 August 2017,"On the meeting of the delegation of the Republic of Abkhazia with Najat Anzur, the Chairman of the People's Council of Syria.","The meeting of the delegation of the Republic of Abkhazia with Najat Anzur, the President of the Syrian National Council hosted at the People's Council of the Syrian Arab Republic, August 20, 2017."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=3,Information about Visits and Trips,21 August 2017,"On the meeting with Mohammed Samer Khalil, the Minister of Economy and Foreign Trade of Syria.","Adgura Ardzinba, the Minister of Economy of the Republic of Abkhazia met with Mohammed Samer Khalil, the Minister of Economy and Foreign Trade of Syria in the Ministry of Economy and Foreign Trade of the Syrian Arab Republic on 17th of  August, 2017."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=3,Information about Visits and Trips,21 August 2017,On the visit of the delegation Abkhazia to the Syrian Arab Republic,"From August 16 to 22, 2017, the delegation of the Republic of Abkhazia, headed by the Minister of Foreign Affairs of the Republic of Abkhazia, Daur Kove, visited the Syrian Arab Republic."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=3,Information about Visits and Trips,20 August 2017,"On the meeting with Walid Al-Moallem, the Minister for Foreign Affairs of the Syrian Arab Republic.","The Ministry of Foreign Affairs of the Syrian Arab Republic hosted the meeting between Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia and Walid Al-Moallem, the Deputy Chairman of the Council of Ministers, the Minister of Foreign Affairs of the Syrian Arab Republic on August 17, 2017."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=3,Information about Visits and Trips,30 June 2017,Daur Kove took part in the meeting of the expanded reporting collegium of the Ministry of Foreign Affairs of the PMR,"Within the framework of the visit to Pridnestrovie Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia took part in the meeting of the expanded reporting collegium of the Ministry of Foreign Affairs of the PMR, timed to the 25th anniversary of the formation of the foreign policy department. 
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=3,Information about Visits and Trips,16 June 2017,Abkhazian-Russian consultations,The Ministry of Foreign Affairs of the Russian Federation held regular consultations within the framework of the mechanism for foreign policy coordination of the Foreign Ministry of Abkhazia and the Russian Foreign Ministry.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=3,Information about Visits and Trips,12 May 2017,The delegation of the Republic of Abkhazia took part in the celebrations dedicated to the Day of the Republic in the town of Donetsk,"The visit of the delegation of the Republic of Abkhazia to the Donetsk People's Republic, headed by the Minister of Foreign Affairs of the Republic of Abkhazia, Daur Kove, continues."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=4,Information about Visits and Trips,9 May 2017,The delegation of the Republic of Abkhazia left for the Donetsk People's Republic,"The delegation of the Republic of Abkhazia, led by the Minister of Foreign Affairs of the Republic of Abkhazia, Daur Kove, left for the Donetsk People's Republic to participate in the events dedicated to the Republic Day.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=4,Information about Visits and Trips,20 March 2017,Abkhazian Foreign Minister visited Gal district,"On March 19, the Foreign Minister Daur Kove paid a working visit to Gal district."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=4,Information about Visits and Trips,7 March 2017,Visit of the delegation of the Republic of Abkhazia to the Bolivarian Republic of Venezuela continues,"Within the framework of the visit the delegation of the Republic of Abkhazia, led by the Foreign Minister Daur Kove, held a meeting with the Minister of Foreign Trade and Investments of Venezuela, Jesús Faria."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=4,Information about Visits and Trips,6 March 2017,The Delegation of the Republic of Abkhazia is on a working visit in Caracas,"The Abkhaz delegation headed by the Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove includes Trade Representative of Abkhazia to Russia Oleg Bartsyts, Rector of the Abkhaz State University Aleko Gvaramia, Foreign Ministry officials Tengiz Tarba and Madina Zukhba."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=4,Information about Visits and Trips,11 January 2017,"The Delegation of the Republic of Abkhazia took part in the inauguration ceremony of the President of Nicaragua, Daniel Ortega","The inauguration ceremony was held at the Revolution Square in Managua, capital of Nicaragua. Among the honored guests were the Presidents of Venezuela, Honduras and El Salvador, as well as heads of ministries and departments of other countries.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=4,Information about Visits and Trips,9 January 2017,The Delegation of the Republic of Abkhazia arrived on an official visit to Nicaragua,"The Delegation of the Republic of Abkhazia arrived on an official visit to the Republic of Nicaragua to attend the inauguration ceremony of the President of Nicaragua, Daniel Ortega.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=4,Information about Visits and Trips,27 October 2016,On the upcoming working visit of the Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove to Moscow,"At the invitation of the Russian Foreign Minister Sergey Lavrov, the Foreign Minister of Abkhazia Daur Kove is going to come to Moscow on a working visit on November 2-4.

"
