State,Date_of_Scraping,URL,News_type,News_Dates,News_Titles,News_Shorts
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=3,Statements and Speeches,14 May 2020,Commentary of the Ministry of Foreign Affairs of Abkhazia,"
	The Ministry of Foreign Affairs of the Republic of Abkhazia drew attention to the reaction of the Georgian Foreign Ministry regarding the information that Abkhazia and South Ossetia were noted on the «TikTok» social network as the independent states. The Georgian Foreign Ministry stated that it was “working on the issue,” because the department’s top priority is “protecting the sovereignty and territorial integrity of the country.”
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=3,Statements and Speeches,21 April 2020,Commentary of the Ministry of Foreign Affairs of Abkhazia,"The “difficult situation in the occupied territories” related to the coronavirus pandemic was touched on during the video conference of G. Gakhariya, the Prime Minister of Georgia with Ursula von der Leyen, the President of the European Commission. The Prime Minister of Georgia spoke in detail on «the situation in the regions», using obviously, the set of phrases necessary in such cases. "
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=3,Statements and Speeches,28 March 2020,The Acting President signed the Order on closing of the state border along the Psou River for foreign citizens and stateless persons,The document states to:
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=3,Statements and Speeches,23 March 2020,Commentary of the Ministry of Foreign Affairs of Abkhazia in connection with the past presidential election,"The elections of the President of the Republic were held in Abkhazia on March 22, 2020. The elections were held at a high organizational level in accordance with the requirements of the national legislation, were peaceful and transparent as well as there were no facts of violation of citizens ’voting rights according to the international observers."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=3,Statements and Speeches,5 March 2020,Commentary of the Ministry of Foreign Affairs of Abkhazia,"S. Zurabishvili, the Georgian President did not ignore the “occupied territories” which she called the “main challenge” for Georgia during her speech in parliament with an annual report."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=4,Statements and Speeches,17 January 2020,Commentary of the Ministry of Foreign Affairs of the Republic of Abkhazia,"The Ministry of Foreign Affairs drew attention to the reaction of the Georgian officials regarding the proposals on the need to start a dialogue between the two countries, received from some socio-political figures of Abkhazia."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=4,Statements and Speeches,17 November 2019,Appeal of Daur Kove to the Representatives of the Abkhaz Diaspora in the Republic of Turkey,"
	The 6-th regular Plenary Session of the Federation of Abkhazian Cultural Centers in the Republic of Turkey took place in the city of Adapazari (Sakarya) on November 16,2019.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=4,Statements and Speeches,16 September 2019,Commentary of the Ministry of Foreign Affairs of the Republic of Abkhazia,"A discussion of the current situation in Abkhazia took place on the air of the Russian radio station «Echo Moskvi» in the 48-minute program on September 11, 2019 in the light of the past presidential election in the Republic of Abkhazia. The program was attended by Mikhail Gusman, the First Deputy General Director of TASS and Alexei Naryshkin, the broadcast of the radio station «Echo Moskvi»."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=4,Statements and Speeches,6 September 2019,Comments of the MFA of Abkhazia,"Obviously, the statement of K. Tsikhelashvili about the allegedly increased number of people moving to Georgia for a better future was mainly intended to receive approval of their professional activities from the parliament, which should approve the updated composition of the Georgian government. In this context, the actions of the minister may be understood."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=4,Statements and Speeches,30 August 2019,Commentary of the Ministry of Foreign Affairs of Abkhazia,The Ministry of Foreign Affairs of the Republic of Abkhazia closely monitors the situation related to the provocative actions of Georgia in the border territories of the Republic of South Ossetia.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=4,Statements and Speeches,4 August 2019,Daur Kove congratulated Zaur Gvadzhava on his birthday,"Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia congratulated the Ambassador Extraordinary and Plenipotentiary of the Republic of Abkhazia to the Bolivarian Republic of Venezuela and the Republic of Nicaragua (concurrently) on his birthday."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=4,Statements and Speeches,30 July 2019, Commentary by the Ministry of Foreign Affairs of Abkhazia in connection with the holding of multinational military exercises Agile Spirit 2019 in Georgia,These exercises negatively affect the security of all neighboring countries without exception and are destabilizing. 
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=4,Statements and Speeches,30 July 2019,Comments of the MFA of the Republic of Abkhazia,"The Ministry of Foreign Affairs of the Republic of Abkhazia drew attention to the statement of the Georgian Foreign Ministry that ""international flights will not be operated to the Republic of Abkhazia."""
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=4,Statements and Speeches,8 July 2019,Commentary of the Ministry of Foreign Affairs of the Republic of Abkhazia,"The resolution concerning, inter alia, “the situation of security and human rights in Abkhazia” was adopted during the annual session of the OSCE Parliamentary Assembly in Luxembourg."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=4,Statements and Speeches,21 June 2019,Commentary of the Ministry of Foreign Affairs of the Republic of Abkhazia,"
	 The Ministry of Foreign Affairs of the Republic of Abkhazia drew the attention to the incident that occurred in the Georgian parliament during a meeting of the 26-th session of the Interparliamentary Assembly of Orthodoxy. The session was attended by the delegations of the legislative bodies of 25 member countries of the Interparliamentary Assembly on Orthodoxy(I.A.O.).
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=5,Statements and Speeches,26 May 2019,"Commentary of the Ministry of Foreign Affairs of the Republic of Abkhazia May 26, 2019 ","Speaking in Tbilisi on the occasion of Georgia’s national holiday - Independence Day, Salome Zurabishvili, the Georgian President expressed regret that the Abkhaz language “is on the verge of extinction, despite the care of the Georgian state. According to Zurabishvili, this is due to the fact that Russia ""pursues a policy of Russification towards the Abkhaz people, the Abkhaz culture and language."""
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=5,Statements and Speeches,1 May 2019,Commentaries of the Ministry of Foreign Affairs of the Republic of Abkhazia,"Lilianne Mori Pasquier, the Chairman of the Parliamentary Assembly of the Council of Europe (PACE), in an interview with the Georgian media, said of the “alarming facts coming in” related to the situation “in the occupied territories of Georgia”. "
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=5,Statements and Speeches,25 April 2019,Commentary of the Ministry of Foreign Affairs of the Republic of Abkhazia,Georgian officials made a number of statements in connection with the trainings of the united group of troops (forces) of Russia and Abkhazia taking place in the Republic of Abkhazia. 
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=5,Statements and Speeches,26 March 2019,Commentary of the Ministry of Foreign Affairs of the Republic of Abkhazia,In the information space there has never been a lack of tendentious publications devoted to Abkhazia. The existing reality is fed into them exclusively in dark colors and extremely subjective. Often the source of such publications are Georgian or sympathetic information resources. But often they appear on neutral Internet resources.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=5,Statements and Speeches,25 March 2019,Commentary of the Ministry of Foreign Affairs of the Republic of Abkhazia,"Jens Stoltenberg, the NATO Secretary General who arrived in Tbilisi to familiarize himself with the course of the command and staff exercises of Georgia and NATO, made a number of statements urging Russia to withdraw recognition of Abkhazia’s independence, stressing the North Atlantic Alliance’s sovereignty and territorial integrity of Georgia."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=5,Statements and Speeches,21 March 2019,The Commentary of the Ministry of Foreign Affairs of the Republic of Abkhazia ,"The National Security and Defense of the Council of Ukraine imposed sanctions on the legal entities and individuals including a number of citizens of the Republic of Abkhazia on March 20,2019 who participated as the observers at elections in the Donbas.  "
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=5,Statements and Speeches,25 January 2019,Statement of the Ministry of Foreign Affairs of the Republic of Abkhazia,"The Foreign Ministry of Abkhazia drew attention to the provocative statement of the official Washington which was made in connection with the latest events in Venezuela.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=5,Statements and Speeches,21 January 2019,Commentary of the Ministry of Foreign Affairs of the Republic of Abkhazia,"The Foreign Ministry of Abkhazia drew attention to the statement by D. Zalkaliani, the Georgian Foreign Minister in which he calls on Russia and the “occupation regimes” to open checkpoints on the river Ingur. “Closing checkpoints” poses a serious threat to such a fundamental right as the free movement of people according to Zalkaliani. The head of the Georgian foreign ministry did not spread the reason for the temporary closure of the state border."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=5,Statements and Speeches,5 December 2018,Statement of the Ministry of Foreign Affairs of the Republic of Abkhazia,"The Foreign Ministry of Abkhazia drew attention to reports in the media on an agreement reached between Georgia and the United States on the construction of a military airfield in Vaziani under the auspices of NATO. The agreement was reached during the talks between Levan Izoria, Georgian Defense Minister and Stephen Lyons, General, the head of the transport command of the US armed forces."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=5,Statements and Speeches,30 November 2018,"Daur Kove: no “peace initiative”, whatever its origin, cannot be an alternative to the freedom and independence of Abkhazia","Daur Kove, the Foreign Minister of Abkhazia commented to Apsnypress on the results of the presidential elections held in Georgia on November 28,2018.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=6,Statements and Speeches,12 November 2018,Commentary of the Ministry of Foreign Affairs of the Republic of Abkhazia,"A draft resolution has been prepared in the European Parliament, containing, inter alia, a call on the Georgian authorities to “extend the benefits” of an association agreement with the EU to the residents of Abkhazia and South Ossetia."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=6,Statements and Speeches,29 September 2018,Commentary of the Ministry of Foreign Affairs of the Republic of Abkhazia,"M. Bakhtadze, speaking at the 73-rd session of the UN General Assembly, Georgian Prime Minister
addressed to the “residents of Abkhazia and South Ossetia,” saying that the future of Georgia is with the
republics. “We see our future only with you. You should be able to use all the benefits that Georgian
citizens have,” said M. Bakhtadze.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=6,Statements and Speeches,6 August 2018,The Commentary of the MFA of the Republic of Abkhazia,The Ministry of Foreign Affairs of the Republic of Abkhazia was appalled by the appeal of the Football Federation of Georgia to FIFA with a demand to condemn the holding of a football match between the youth teams of Nigeria and Abkhazia.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=6,Statements and Speeches,1 August 2018,Statement of the Ministry of Foreign Affairs of the Republic of Abkhazia,"The Ministry of Foreign Affairs of the Republic of Abkhazia expresses serious concern over the launch of another large-scale military exercises of the NATO countries ""Noble Partner 2018"" in Georgia, which will involve more than three thousand troops, heavy armored vehicles and aviation."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=6,Statements and Speeches,27 June 2018,The Commentary of the MFA of the Republic of Abkhazia,"Mamuka Bakhtadze made a statement at a briefing in the Georgian government administration as it became known on June 26.  

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=6,Statements and Speeches,28 May 2018,Comments of the MFA ,"The Ministry of Foreign Affairs of the Republic of Abkhazia drew attention to the speech of Georgi Margvelashvili, the Georgian President on May 26 this year on the occasion of the celebration of the day of Georgia's independence.
Congratulating, in particular, ""Abkhaz compatriots"", Margvelashvili stated that ""in 1991, in a referendum we together said that Georgia was an independent country""."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=6,Statements and Speeches,21 May 2018,Message from Daur Kove on the occasion of the Memorial Day of the Victims of the Caucasian War.,"Message from Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia addressed to representatives of the Abkhaz Diaspora living abroad on the occasion of the Memorial Day of the Victims of the Caucasian War."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=6,Statements and Speeches,4 May 2018,The Commentary of the MFA of the Republic of Abkhazia,"On May 2, 2018, the Committee of Ministers’ Deputies of the Council of Europe adopted another decision, which reflects the firm support for the territorial integrity of Georgia. The decision also noted that the conflict is between Russia and Georgia. The Council of Europe also positively assessed the new peace initiative of the Georgian government ""A Step to a better future."""
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=6,Statements and Speeches,14 April 2018,The Statement of the Ministry of Foreign Affairs of Abkhazia,"The rocket strikes fired on Syria's military and civilian infrastructure facilities as it became
known as a result of the joint actions of the United States, Britain and France on April 14, 2018
There were casualties among the civilians and the life-support facilities of the country were
destroyed as a result of the air attack."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=6,Statements and Speeches,7 April 2018,The commentary of Daur Kove on Mikheil Janelidze`s interview.,
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=7,Statements and Speeches,5 April 2018,"The commentary of Daur Kove on the new peace initiative of the Georgian government ""A Step to a Better Future""","Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia commented the Georgia's new peace initiative ""Step to a successful future"" presented by Georgi Kvirikashvili, the Georgian Prime Minister."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=7,Statements and Speeches,24 March 2018,The Commentary of the MFA of the Republic of Abkhazia,"The Ministry of Foreign Affairs of the Republic of Abkhazia was perplexed by the emotional statements of Alexander Lukashenko, the President of the Republic of Belarus during his visit to Tbilisi."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=7,Statements and Speeches,21 February 2018,Commentary of the MFA of the Republic of Abkhazia,"The Ministry of Foreign Affairs of the Republic of Abkhazia drew attention to the statement of the Minister of Foreign Affairs of Georgia, Mikhail Dzhanelidze, in which he noted the desire of the official authorities of Georgia to pursue a more active policy of reconciliation with Abkhazia and South Ossetia."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=7,Statements and Speeches,9 December 2017,The Commentary of the Ministry of Foreign Affairs of the Republic of Abkhazia ,"The Foreign Ministry of Abkhazia drew attention to the reaction of M. Janelidze, the Georgian Foreign Minister to the statement made by Sergey Lavrov, the Russian Foreign Minister at a press conference following the results of the participation in the meeting of the Council of Foreign Ministers of the OSCE.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=7,Statements and Speeches,10 November 2017,Commentary of the Ministry of Foreign Affairs of Abkhazia,"As it became known, at the initiative of the Georgian Ambassador to the UK Tamara Beruchashvili, the British authorities intend to dismantle the memorial in the Scottish city of Kilmarnock, established in memory of the Abkhaz warriors who died as a result of Georgia's aggression in 1992-1993.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=7,Statements and Speeches,30 October 2017,Commentary of the MFA of the Republic of Abkhazia,"On October 27, 2017 during a government meeting, Georgy Kvirikashvili, the Georgian Prime Minister stated that the Georgian government intends to develop a special state program to protect and develop the Abkhaz language."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=7,Statements and Speeches,28 October 2017,Commentary of the Ministry of Foreign Affairs of Abkhazia,"Currently, the theft of funds from the famous Soviet and Russian actor Vladimir Etush actively figured in the media. D. Bargandzhiya was arrested on the suspicion of committing of this crime."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/statements_speeches/?PAGEN_1=7,Statements and Speeches,2 October 2017,Commentary of the MFA of the Republic of Abkhazia,"As is well known, on October 1, 2017 in Catalonia, a referendum took place, as a result of which 90% of citizens voted for independence from Spain. The Ministry of Foreign Affairs of the Republic of Abkhazia watched with special interest the progress of the referendum in Catalonia and its consequences."
